number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
9029,-9999.0,POSCAR113807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.62,0.0,0.11,0.0,0.17,0.0,-0.3,0.0,0.243,0.081,0.583,0.929,1.904
9030,-9999.0,POSCAR113811,0.0,0.0,0.0,0.0,0.0,-0.85,0.0,0.86,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,-0.3,0.0,0.647,0.147,0.621,1.454,1.806
9031,-9999.0,POSCAR113828,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.21,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.47,0.85,0.615,0.137,0.681,1.023,1.816
9032,-9999.0,POSCAR113875,0.0,-0.63,0.19,0.0,0.0,0.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,-0.08,0.0,0.0,0.0,0.0,0.815,0.191,0.735,1.102,1.802
9033,-9999.0,POSCAR113894,0.0,0.0,-0.09,0.0,0.0,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.0,0.21,0.0,0.0,0.42,0.0,0.0,0.476,0.11,0.573,1.147,1.815
9034,-9999.0,POSCAR113895,0.0,0.0,0.0,0.26,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38,0.29,0.0,0.0,0.0,0.469,0.051,0.555,1.142,1.903
9035,-9999.0,POSCAR113902,0.0,0.0,0.25,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,-0.96,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.393,0.0,0.913,1.31,1.892
9036,-9999.0,POSCAR113907,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,-0.71,0.26,0.0,0.0,-0.35,0.0,0.0,0.0,0.0,0.284,0.0,0.425,1.009,1.934
9037,-9999.0,POSCAR113929,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.38,0.0,0.0,0.23,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,-0.39,0.0,0.48,0.152,0.493,0.941,1.881
9038,-9999.0,POSCAR113935,0.0,0.0,0.0,0.2,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,-0.45,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.731,0.07,0.429,1.343,1.839
9039,-9999.0,POSCAR113941,0.19,0.0,0.0,0.0,0.0,0.0,0.76,0.0,-0.95,0.0,0.0,0.0,-0.65,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.079,0.849,1.626,1.867
9040,-9999.0,POSCAR113954,0.49,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.18,0.0,0.0,0.0,0.6,-1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,0.042,0.91,1.408,1.842
9041,-9999.0,POSCAR113965,0.0,0.0,0.0,-0.38,0.0,0.82,-0.72,0.0,0.0,-0.64,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.681,0.134,0.533,1.332,1.899
9042,-9999.0,POSCAR113972,-0.94,0.35,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.98,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.0,0.692,1.643,1.845
9043,-9999.0,POSCAR113995,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,0.0,0.0,-0.99,0.0,0.0,-0.43,0.0,0.0,0.0,0.09,0.359,0.005,0.708,1.277,1.827
9044,-9999.0,POSCAR114007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.21,-0.32,0.0,0.0,-0.15,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.804,0.134,0.582,1.176,1.818
9045,-9999.0,POSCAR114052,0.0,0.0,-0.34,0.0,1.1,0.0,0.0,0.0,0.0,-0.36,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.823,0.019,0.508,1.312,1.825
9046,-9999.0,POSCAR114065,0.21,0.0,0.0,0.0,0.0,0.0,0.63,-0.53,0.0,0.0,0.0,0.0,0.0,-1.14,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.493,0.111,0.833,1.449,1.907
9047,-9999.0,POSCAR114072,0.0,0.0,0.0,0.0,-0.54,0.0,0.41,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,-0.35,0.0,0.13,0.0,0.0,0.0,0.797,0.109,0.448,0.79,1.894
9048,-9999.0,POSCAR114082,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.38,0.0,0.0,0.0,-0.47,0.0,0.0,0.0,0.0,0.0,0.0,-0.36,0.512,0.058,0.705,0.856,1.85
9049,-9999.0,POSCAR114087,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.53,0.0,0.0,0.67,0.0,0.0,-0.73,0.0,0.0,0.0,0.0,0.08,0.0,0.445,0.087,0.681,1.128,1.827
9050,-9999.0,POSCAR114100,0.0,0.0,0.0,0.44,-0.4,0.0,-0.68,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.603,0.152,0.549,0.937,1.834
9051,-9999.0,POSCAR114105,0.0,-0.56,0.0,0.0,0.0,-0.19,0.0,0.0,-0.22,0.0,0.0,0.0,0.0,-0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.554,0.076,0.788,1.06,1.864
9052,-9999.0,POSCAR114110,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.37,0.0,0.11,0.474,0.062,0.337,0.717,1.886
9053,-9999.0,POSCAR114119,0.0,0.0,0.36,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,-0.92,0.0,0.0,0.0,0.12,0.0,0.0,0.13,0.541,0.067,0.71,1.088,1.859
9054,-9999.0,POSCAR114134,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-0.24,0.0,0.0,0.0,0.445,0.042,0.41,0.737,1.897
9055,-9999.0,POSCAR114135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.26,0.0,0.0,0.55,0.0,0.0,-0.53,0.0,0.0,0.42,0.0,0.0,0.0,0.294,0.074,0.537,0.938,1.862
9056,-9999.0,POSCAR114139,0.0,0.0,0.0,-0.3,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,0.0,0.0,0.8,0.0,-0.18,0.65,0.102,0.649,1.06,1.82
9057,-9999.0,POSCAR114144,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.4,0.0,-0.92,0.0,0.0,0.0,0.28,0.0,0.22,0.0,0.0,0.0,0.0,0.166,0.035,0.581,1.114,1.933
9058,-9999.0,POSCAR114161,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,-0.22,-0.34,0.0,0.0,0.0,0.99,0.0,0.0,0.693,0.12,0.565,1.23,1.893
9059,-9999.0,POSCAR114196,0.0,0.0,0.15,0.0,0.0,0.0,-0.24,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,-0.17,-1.08,0.0,0.0,0.0,0.0,0.0,0.551,0.076,0.709,1.139,1.816
9060,-9999.0,POSCAR114216,0.0,0.0,0.0,-0.26,0.0,-0.75,0.0,0.58,0.0,0.0,0.0,1.11,0.0,-1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.112,0.93,1.834,1.822
9061,-9999.0,POSCAR114217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.19,0.0,0.0,0.7,0.0,0.0,0.0,0.74,0.0,0.0,0.19,0.447,0.13,0.733,1.142,1.819
9062,-9999.0,POSCAR114240,-0.68,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.481,0.066,0.529,1.065,1.871
9063,-9999.0,POSCAR114266,0.0,0.0,-0.46,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.24,0.0,0.0,0.0,-0.53,0.599,0.028,0.559,0.791,1.812
9064,-9999.0,POSCAR114301,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.78,-0.51,0.0,-0.45,0.0,0.0,0.466,0.057,0.756,1.105,1.851
9065,-9999.0,POSCAR114304,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.13,0.0,0.0,0.71,0.0,0.0,0.0,0.18,0.448,0.009,0.462,0.927,1.842
9066,-9999.0,POSCAR114316,-0.18,0.0,0.0,0.0,0.0,0.0,0.43,0.0,-1.14,-0.38,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601,0.068,0.645,1.369,1.811
9067,-9999.0,POSCAR114317,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,0.0,0.0,0.74,0.0,0.0,-0.91,0.0,0.0,0.0,0.0,0.29,-0.32,0.0,0.4,0.159,0.68,1.306,1.919
9068,-9999.0,POSCAR114318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,-0.84,0.0,0.48,0.56,-0.92,0.0,0.0,0.0,0.0,0.0,0.171,0.006,0.847,1.621,1.933
9069,-9999.0,POSCAR114324,0.0,-0.4,0.0,0.32,0.0,1.0,0.0,-0.59,0.0,0.0,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.167,0.629,1.399,1.83
9070,-9999.0,POSCAR114325,0.0,0.0,-0.57,0.0,0.0,0.27,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,-0.28,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.061,0.802,0.942,1.831
9071,-9999.0,POSCAR114337,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.18,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.53,0.356,0.033,0.841,1.238,1.901
9072,-9999.0,POSCAR114340,0.0,0.0,0.0,0.0,0.0,-0.66,0.52,0.24,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.39,0.0,0.0,0.0,0.416,0.138,0.485,0.989,1.856
9073,-9999.0,POSCAR114357,0.0,0.0,0.0,-0.58,0.0,0.0,0.35,0.0,0.0,-1.01,0.0,0.0,0.0,-0.95,0.0,0.0,0.0,0.0,0.0,-0.28,0.0,0.635,0.075,1.025,1.568,1.806
9074,-9999.0,POSCAR114360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,-0.6,0.17,0.0,0.0,0.0,0.76,-0.5,0.0,0.437,0.194,0.779,1.572,1.821
9075,-9999.0,POSCAR114370,-0.31,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,1.18,0.0,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.31,0.0,0.402,0.083,0.749,1.295,1.872
9076,-9999.0,POSCAR114395,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.06,-0.42,0.0,0.0,0.0,0.36,0.0,0.0,-0.99,0.0,0.0,0.0,0.0,0.0,0.457,0.067,0.755,1.194,1.884
9077,-9999.0,POSCAR114397,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-0.51,-0.1,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.734,0.074,0.556,0.9,1.884
9078,-9999.0,POSCAR114402,0.0,0.0,0.0,0.0,0.0,0.0,1.01,-0.12,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,0.47,0.0,0.691,0.288,0.551,1.249,1.813
9079,-9999.0,POSCAR114410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,-0.93,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.38,0.0,0.0,0.0,0.604,0.113,0.445,1.198,1.819
9080,-9999.0,POSCAR114423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.59,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,-0.35,-0.23,0.341,0.094,0.588,1.038,1.879
9081,-9999.0,POSCAR114439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.17,0.0,0.0,0.0,-0.42,-0.64,0.19,0.0,0.467,0.13,0.459,0.939,1.847
9082,-9999.0,POSCAR114453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.55,0.53,-0.24,-0.32,0.0,0.0,0.0,0.308,0.056,0.582,0.865,1.915
9083,-9999.0,POSCAR114455,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.44,0.12,0.0,0.0,-0.13,0.0,0.0,0.332,0.016,0.743,0.975,1.869
9084,-9999.0,POSCAR114468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,-0.28,-0.25,0.0,0.0,0.0,0.0,0.0,-0.12,-0.44,0.211,0.037,0.596,0.692,1.89
9085,-9999.0,POSCAR114484,0.0,0.15,0.0,0.75,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,0.47,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.016,0.583,1.416,1.849
9086,-9999.0,POSCAR114510,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.79,0.59,0.0,0.93,0.0,-0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.049,0.867,1.62,1.934
9087,-9999.0,POSCAR114513,0.08,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,-0.39,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.32,0.107,0.613,1.034,1.83
9088,-9999.0,POSCAR114517,0.0,0.0,0.0,0.0,0.0,0.45,0.0,-0.73,0.0,0.0,0.0,-0.61,0.0,0.48,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.035,0.769,1.312,1.893
9089,-9999.0,POSCAR114530,0.0,0.51,0.0,0.0,-0.62,0.0,0.0,0.46,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.671,0.06,0.384,1.094,1.838
9090,-9999.0,POSCAR114532,0.0,0.0,0.0,-0.47,0.0,0.0,0.18,0.0,0.0,0.0,0.41,-1.12,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.04,0.672,1.636,1.885
9091,-9999.0,POSCAR114544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.0,-1.19,0.37,0.0,0.0,0.0,-0.17,0.0,0.0,-1.19,0.0,0.0,0.847,0.147,0.923,1.741,1.915
9092,-9999.0,POSCAR114545,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.09,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.46,0.598,0.178,0.766,1.372,1.802
9093,-9999.0,POSCAR114587,0.0,0.0,0.0,0.0,0.0,0.0,-0.83,0.47,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.13,0.598,0.167,0.8,1.505,1.91
9094,-9999.0,POSCAR114632,0.0,0.0,-0.21,0.0,0.0,0.0,0.0,0.0,0.16,0.0,-0.19,0.0,0.67,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.023,0.67,1.161,1.924
9095,-9999.0,POSCAR114636,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.22,0.94,0.0,0.13,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,0.097,0.932,1.241,1.891
9096,-9999.0,POSCAR114637,0.0,0.0,0.0,0.0,0.84,0.0,0.29,0.0,-0.64,0.0,0.09,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.828,0.031,0.698,1.44,1.875
9097,-9999.0,POSCAR114638,0.0,0.0,0.28,0.0,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,-0.23,-0.72,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.654,0.137,0.561,1.056,1.867
9098,-9999.0,POSCAR114645,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.36,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.25,0.0,0.662,0.18,0.447,0.874,1.861
9099,-9999.0,POSCAR114654,0.0,-0.53,0.0,0.61,-0.56,0.0,0.0,0.0,0.05,-0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459,0.007,0.688,1.375,1.918
9100,-9999.0,POSCAR114664,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.39,0.0,0.0,0.473,0.051,0.842,1.374,1.829
9101,-9999.0,POSCAR114676,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,-0.41,0.0,-0.76,0.0,0.0,0.0,0.0,-0.21,-0.2,0.0,0.0,0.0,0.0,0.389,0.082,0.633,1.025,1.912
9102,-9999.0,POSCAR114744,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.72,-0.18,0.0,0.0,0.0,0.0,0.465,0.068,0.448,0.882,1.898
9103,-9999.0,POSCAR114753,-0.52,0.0,0.69,-0.08,-0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629,0.0,0.39,1.249,1.826
9104,-9999.0,POSCAR114756,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,-0.84,0.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.492,0.02,0.666,1.367,1.909
9105,-9999.0,POSCAR114774,-0.12,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.12,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,0.623,1.15,1.95
9106,-9999.0,POSCAR114778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.93,0.29,0.0,-0.7,1.05,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.115,1.784,1.82
9107,-9999.0,POSCAR114787,0.0,0.0,-0.05,0.0,-0.3,0.0,-0.7,0.56,0.0,0.0,0.0,0.0,0.0,-0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.474,0.125,0.529,1.11,1.889
9108,-9999.0,POSCAR114795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-1.13,-0.07,0.71,0.0,0.0,0.0,0.0,0.41,0.41,0.048,0.828,1.412,1.821
9109,-9999.0,POSCAR114796,0.0,0.0,0.23,0.0,0.0,0.0,0.18,0.0,0.0,-0.74,-0.54,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.04,0.71,1.161,1.92
9110,-9999.0,POSCAR114808,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,-0.22,0.15,0.0,0.428,0.063,0.52,0.885,1.83
9111,-9999.0,POSCAR114812,0.0,0.0,0.0,0.3,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,-0.81,0.0,0.0,0.14,0.0,0.0,0.0,0.49,0.025,0.552,0.975,1.915
9112,-9999.0,POSCAR114819,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,-0.59,0.0,0.0,0.4,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.214,0.033,0.729,1.139,1.892
9113,-9999.0,POSCAR114846,0.0,-0.89,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.96,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.634,0.0,0.835,1.406,1.807
9114,-9999.0,POSCAR114848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.69,0.93,0.0,0.55,0.4,0.0,0.0,0.56,0.0,0.0,0.0,0.306,0.098,0.466,1.455,1.87
9115,-9999.0,POSCAR114857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,-0.82,0.0,-0.28,0.0,0.75,0.0,0.0,0.0,0.0,-0.12,0.167,0.008,1.026,1.213,1.87
9116,-9999.0,POSCAR114870,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,-0.8,0.0,0.1,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.818,1.167,1.954
9117,-9999.0,POSCAR114871,0.0,0.0,0.0,-1.04,0.85,0.0,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,-0.36,0.0,0.691,0.107,0.369,1.42,1.894
9118,-9999.0,POSCAR114873,-0.95,0.95,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.352,0.0,0.683,1.574,1.891
9119,-9999.0,POSCAR114883,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.5,1.19,0.0,0.82,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.448,0.096,0.525,1.6,1.909
9120,-9999.0,POSCAR114894,0.0,0.0,0.0,0.0,-0.16,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.72,0.0,-0.21,0.0,0.0,0.482,0.03,0.55,1.318,1.862
9121,-9999.0,POSCAR114931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,-0.52,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0,0.31,-0.41,0.0,0.386,0.121,0.481,0.913,1.889
9122,-9999.0,POSCAR114933,0.0,0.0,0.0,0.0,0.66,0.0,-0.17,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,-0.16,0.0,0.655,0.079,0.502,1.0,1.804
9123,-9999.0,POSCAR114955,0.0,0.0,0.0,0.0,0.47,-0.26,0.22,0.0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,-0.07,0.0,0.0,0.0,0.359,0.05,0.721,1.272,1.829
9124,-9999.0,POSCAR114956,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.89,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.392,0.007,0.8,1.246,1.871
9125,-9999.0,POSCAR114969,0.0,0.0,0.0,0.0,0.0,-1.08,0.0,0.0,0.61,0.83,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.693,0.205,0.723,1.51,1.867
9126,-9999.0,POSCAR115013,0.0,0.0,0.0,-0.42,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.96,0.0,-0.16,0.0,0.0,0.0,0.0,0.569,0.07,1.031,1.262,1.905
9127,-9999.0,POSCAR115028,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,-0.63,0.0,-0.68,0.28,0.0,0.0,0.0,0.0,0.0,0.326,0.002,0.663,1.143,1.93
9128,-9999.0,POSCAR115054,0.0,0.0,0.0,-0.83,0.7,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.741,0.075,0.675,1.512,1.801
9129,-9999.0,POSCAR115072,0.0,0.0,0.0,0.0,0.16,-1.02,-1.01,0.94,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.338,0.698,1.749,1.847
9130,-9999.0,POSCAR115090,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.75,-0.76,0.8,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.0,0.997,1.819,1.942
9131,-9999.0,POSCAR115101,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.6,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.45,0.427,0.032,0.397,0.854,1.871
9132,-9999.0,POSCAR115112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,0.33,0.0,0.32,0.0,0.47,0.0,0.0,-0.86,0.0,0.0,0.602,0.104,0.757,1.323,1.815
9133,-9999.0,POSCAR115152,0.0,0.0,0.0,0.0,0.0,-0.79,0.94,0.0,0.0,0.0,0.0,0.0,0.32,0.71,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.595,0.152,0.569,1.866,1.891
9134,-9999.0,POSCAR115170,0.52,0.0,0.0,0.0,0.0,0.29,0.0,-0.64,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.56,0.028,0.351,0.889,1.829
9135,-9999.0,POSCAR115171,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,-0.42,0.0,0.0,0.98,-0.76,0.0,0.574,0.275,0.557,1.36,1.866
9136,-9999.0,POSCAR115177,0.0,0.0,0.0,-0.82,0.0,0.0,0.0,0.0,0.15,-0.53,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.685,0.103,0.761,1.286,1.817
9137,-9999.0,POSCAR115188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,0.59,0.0,0.4,0.0,-1.15,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.312,0.039,0.977,1.389,1.92
9138,-9999.0,POSCAR115213,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.0,-0.53,0.0,0.32,0.0,0.2,0.0,0.0,0.376,0.024,0.41,0.737,1.927
9139,-9999.0,POSCAR115226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,-0.98,-0.48,0.0,0.0,0.0,-0.41,-0.09,0.0,0.0,0.0,0.387,0.054,0.514,1.205,1.892
9140,-9999.0,POSCAR115228,0.0,0.0,0.0,-0.46,0.22,0.47,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.561,0.077,0.32,0.758,1.9
