number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
991,-9999.0,POSCAR146673,0.0,0.69,-0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81,0.0,0.55,0.0,0.0,-0.18,0.0,0.0,0.48,0.0,0.08,0.515,0.059,0.953,1.552,1.805
992,-9999.0,POSCAR146987,0.0,0.0,0.13,0.0,0.0,0.9,-1.03,0.0,0.35,0.52,0.0,0.0,0.0,1.1,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.576,0.153,0.945,1.869,1.889
993,-9999.0,POSCAR147116,0.0,0.16,0.0,0.0,0.0,0.0,0.0,-0.54,0.38,1.1,0.0,0.0,-0.38,-0.24,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.409,0.068,0.825,1.408,1.83
994,-9999.0,POSCAR147175,0.0,0.0,0.0,0.0,0.97,0.0,1.03,0.0,0.66,0.0,0.0,0.28,0.77,-0.77,0.73,0.0,0.0,0.0,0.0,0.0,0.0,1.761,0.326,1.532,2.058,1.811
995,-9999.0,POSCAR147369,-0.5,0.58,0.0,0.0,0.0,0.0,-0.73,0.0,0.39,0.0,0.0,-0.28,0.45,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441,0.126,0.595,1.335,1.876
996,-9999.0,POSCAR147386,0.38,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,-0.61,0.0,-0.47,0.0,-0.43,0.0,-0.27,0.0,0.0,0.0,0.386,0.047,0.603,1.117,1.872
997,-9999.0,POSCAR147405,0.0,0.0,0.0,0.0,0.0,0.97,0.17,0.0,-0.64,0.0,-0.33,0.51,0.0,0.0,0.4,-0.61,0.0,0.0,0.0,0.0,0.0,0.693,0.202,0.696,1.51,1.901
998,-9999.0,POSCAR147481,0.76,0.0,0.0,0.52,-0.51,0.0,0.0,0.66,-0.62,0.46,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818,0.071,0.695,1.528,1.806
999,-9999.0,POSCAR147512,0.0,0.4,0.0,0.0,0.0,0.0,0.52,0.0,0.0,1.07,0.0,0.0,0.0,0.62,1.0,0.13,0.0,0.19,0.0,0.0,0.0,0.593,0.142,1.197,1.736,1.823
1000,-9999.0,POSCAR147608,0.0,0.12,0.0,0.0,0.0,0.64,0.0,-0.21,0.0,0.9,-0.95,0.0,-0.73,0.0,0.0,0.0,0.0,0.0,-0.29,0.0,0.0,0.399,0.128,0.697,1.673,1.924
1001,-9999.0,POSCAR147613,0.0,0.0,0.0,0.0,0.0,-0.65,0.0,0.41,0.0,0.06,0.27,0.53,1.16,-0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.106,0.743,1.686,1.925
1002,-9999.0,POSCAR147679,-0.42,0.99,0.0,-0.21,0.0,0.0,0.0,0.38,0.0,-0.21,0.0,0.0,-0.34,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463,0.055,0.747,1.448,1.823
1003,-9999.0,POSCAR147992,0.0,0.0,-0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.67,1.03,0.0,0.65,1.11,0.0,0.0,0.0,0.0,0.5,0.0,0.385,0.134,0.695,1.851,1.842
1004,-9999.0,POSCAR148020,-0.38,0.0,0.0,-0.07,-0.63,0.62,0.0,-1.06,0.9,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073,0.12,0.592,1.698,1.836
1005,-9999.0,POSCAR148365,0.0,0.0,0.0,0.2,0.0,0.98,0.0,-0.76,0.0,0.49,0.14,0.0,0.0,0.0,-0.63,-0.21,0.0,0.0,0.0,0.0,0.0,0.232,0.146,0.706,1.51,1.92
1006,-9999.0,POSCAR148399,0.0,0.0,0.0,-0.99,0.78,0.42,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,-0.55,0.0,0.0,0.0,0.0,0.34,0.0,0.771,0.129,0.383,1.555,1.868
1007,-9999.0,POSCAR148613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.86,0.28,0.32,0.0,0.0,0.0,0.79,0.0,-0.56,0.0,0.0,0.15,0.0,0.63,0.123,0.765,1.497,1.857
1008,-9999.0,POSCAR148717,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.58,-0.69,0.0,0.0,0.0,0.0,-0.32,-0.54,0.0,0.46,0.0,0.23,0.0,0.0,0.569,0.077,0.384,1.24,1.875
1009,-9999.0,POSCAR148874,0.16,0.0,0.0,0.0,0.0,0.94,-0.62,-0.44,0.0,0.0,0.0,-0.15,0.0,0.0,0.0,-0.27,0.0,-0.72,0.0,0.0,0.0,0.596,0.147,0.63,1.449,1.806
1010,-9999.0,POSCAR149071,0.0,0.0,0.0,-0.08,0.0,0.0,-0.51,0.39,0.48,0.0,0.0,0.0,0.0,-0.71,0.6,0.0,0.33,0.0,0.0,0.0,0.0,0.526,0.049,0.822,1.274,1.895
1011,-9999.0,POSCAR149192,0.0,0.0,0.0,0.0,0.0,-0.39,0.26,0.47,-0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.13,0.357,0.099,0.576,1.232,1.848
1012,-9999.0,POSCAR150049,0.0,0.0,0.14,-0.34,0.64,0.0,0.0,0.0,0.0,-0.18,0.0,0.0,0.0,-0.34,0.78,0.0,0.0,-0.73,0.0,0.0,0.0,0.594,0.128,0.948,1.354,1.826
1013,-9999.0,POSCAR150124,0.0,0.0,0.0,0.0,-0.53,0.27,0.0,-0.65,0.46,0.0,0.0,0.0,0.0,0.0,-0.29,0.48,0.0,0.0,0.0,0.32,0.0,0.692,0.127,0.499,1.185,1.803
1014,-9999.0,POSCAR150237,0.72,0.0,-0.1,-0.63,0.69,0.0,0.0,0.0,0.0,-0.5,0.0,-0.69,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.0,0.724,1.515,1.817
1015,-9999.0,POSCAR150383,0.0,0.0,-0.35,0.4,-0.39,-0.47,0.28,0.0,0.0,0.92,0.0,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.075,0.63,1.322,1.869
1016,-9999.0,POSCAR150518,0.0,0.0,0.0,0.0,0.0,-0.73,0.37,0.0,0.0,-0.41,-0.11,-0.74,-0.93,0.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.472,0.12,0.508,1.516,1.898
1017,-9999.0,POSCAR150707,0.0,0.0,0.0,0.0,0.0,-0.98,0.61,0.76,0.0,-0.45,0.0,0.0,0.68,0.0,0.0,0.47,0.0,0.0,0.0,-0.53,0.0,0.608,0.142,0.795,1.754,1.853
1018,-9999.0,POSCAR151109,0.0,0.0,0.0,0.36,0.0,-0.3,-0.57,0.79,0.0,0.0,0.0,0.0,0.0,0.0,-0.38,0.62,0.0,0.0,0.0,0.0,0.35,0.619,0.136,0.582,1.349,1.894
1019,-9999.0,POSCAR151148,0.0,0.0,0.0,0.0,0.0,0.73,-0.25,0.0,0.0,0.0,0.0,-0.66,-0.6,-0.45,-1.13,0.0,0.0,0.0,0.0,-0.09,0.0,0.516,0.134,0.75,1.697,1.894
1020,-9999.0,POSCAR151192,0.0,1.15,-0.63,0.0,0.0,-0.79,0.0,0.59,0.0,0.0,-0.15,0.0,-0.2,0.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.12,0.551,1.688,1.825
1021,-9999.0,POSCAR151507,-0.32,0.0,0.0,0.0,0.0,0.0,0.67,0.0,-0.38,0.98,0.0,0.8,1.2,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.396,0.114,0.889,1.94,1.853
1022,-9999.0,POSCAR151588,0.0,0.0,0.0,0.0,0.16,0.0,-0.71,0.0,0.21,0.16,0.0,-0.94,-0.53,0.0,0.0,-0.63,0.0,0.0,0.0,0.0,0.0,0.632,0.139,0.738,1.47,1.824
1023,-9999.0,POSCAR151858,0.78,-1.15,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.49,0.17,0.0,0.0,0.52,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.651,0.0,0.7,1.868,1.859
1024,-9999.0,POSCAR152189,0.13,0.34,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.13,1.07,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.394,0.021,0.675,1.709,1.851
1025,-9999.0,POSCAR152215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,-0.54,1.1,-0.63,0.58,0.32,0.0,0.0,0.0,0.0,0.0,-0.38,0.0,0.334,0.105,0.633,1.587,1.873
1026,-9999.0,POSCAR152277,0.0,-0.19,0.0,0.0,0.0,0.0,-0.43,0.0,0.52,-1.02,0.0,-0.58,-0.21,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.046,0.986,1.5,1.893
1027,-9999.0,POSCAR152493,0.0,0.0,0.0,0.0,0.0,0.0,-0.42,0.0,0.0,0.0,0.74,-1.16,0.0,0.0,0.38,-0.31,0.0,0.26,0.0,0.0,0.14,0.477,0.1,0.712,1.548,1.86
1028,-9999.0,POSCAR152578,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,-0.33,0.65,0.56,0.0,0.0,0.0,0.0,0.62,0.0,0.32,0.0,-0.32,0.0,0.0,0.873,0.079,0.746,1.339,1.802
1029,-9999.0,POSCAR152684,0.0,0.0,0.0,0.0,0.0,0.47,0.0,-0.29,0.0,0.0,-0.51,-0.39,-0.28,0.0,0.0,1.19,0.0,0.0,0.0,0.0,-0.26,0.357,0.09,1.046,1.51,1.862
1030,-9999.0,POSCAR153134,0.55,0.0,-0.74,0.21,0.0,0.0,0.0,0.39,0.0,0.0,0.0,-0.96,-0.72,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,0.056,0.714,1.713,1.807
1031,-9999.0,POSCAR153256,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,-0.43,0.39,-0.96,0.99,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.311,0.056,0.718,1.647,1.876
1032,-9999.0,POSCAR153271,0.0,0.0,0.0,0.0,0.0,0.8,-0.47,0.0,-0.41,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.33,0.0,1.19,-0.57,0.0,0.91,0.291,0.628,1.704,1.837
1033,-9999.0,POSCAR153333,0.16,0.0,0.0,0.0,0.0,-0.96,0.9,0.5,-0.29,0.0,0.0,0.0,0.0,0.64,-0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.131,0.946,1.759,1.905
1034,-9999.0,POSCAR153466,0.0,0.0,0.0,0.73,0.0,0.19,-0.16,0.0,0.0,-0.98,-0.56,0.0,-0.53,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516,0.031,0.948,1.625,1.92
1035,-9999.0,POSCAR153823,0.0,0.0,0.0,0.0,0.0,0.72,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,-0.46,0.34,0.51,0.44,0.0,0.0,0.609,0.219,0.534,1.236,1.843
1036,-9999.0,POSCAR154040,-0.39,0.94,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,0.0,0.0,0.0,0.69,0.84,0.0,0.0,0.0,0.0,0.0,0.37,0.364,0.019,0.999,1.738,1.81
1037,-9999.0,POSCAR154287,0.0,0.0,0.0,0.0,0.0,-0.94,0.2,0.95,0.19,0.0,0.0,0.0,0.0,1.2,0.15,0.0,0.0,0.29,0.0,0.0,0.0,0.461,0.103,0.954,1.846,1.84
1038,-9999.0,POSCAR154493,0.0,0.0,0.0,0.0,0.0,0.0,-1.12,0.0,0.65,-0.14,0.0,0.45,0.0,-0.68,0.0,-0.5,0.0,0.0,0.19,0.0,0.0,0.51,0.19,0.975,1.627,1.903
1039,-9999.0,POSCAR154509,0.0,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1.08,0.41,0.0,0.53,0.85,0.0,0.0,0.0,0.45,0.0,0.0,0.346,0.054,0.647,1.638,1.896
1040,-9999.0,POSCAR154545,0.0,0.6,-0.36,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.95,0.0,0.0,0.0,0.08,-0.81,0.0,-0.34,0.0,0.0,0.0,0.403,0.06,0.994,1.614,1.832
1041,-9999.0,POSCAR154601,0.0,0.0,0.0,0.0,0.59,0.57,0.29,-0.82,0.0,1.0,0.0,0.0,0.0,0.0,-0.14,0.21,0.0,0.0,0.0,0.0,0.0,0.472,0.105,0.796,1.579,1.914
1042,-9999.0,POSCAR154939,0.0,0.0,-0.21,0.0,0.22,0.0,-0.29,0.0,0.0,0.0,-0.37,0.0,-1.19,0.4,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.065,0.81,1.446,1.915
1043,-9999.0,POSCAR154948,0.0,-0.32,0.0,0.67,-0.52,0.0,0.0,0.23,0.0,-0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.53,-0.21,0.0,0.636,0.081,0.471,1.163,1.824
1044,-9999.0,POSCAR155083,0.85,-0.59,0.0,0.0,0.0,-0.18,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,-0.62,0.59,0.0,0.622,0.205,0.359,1.439,1.815
1045,-9999.0,POSCAR155090,-0.65,0.0,0.0,0.17,0.0,0.0,-1.08,0.0,0.92,0.0,0.0,0.0,-0.11,-1.12,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.153,1.199,1.95,1.875
1046,-9999.0,POSCAR155269,0.2,0.0,-0.46,0.0,0.0,0.38,-0.55,0.0,0.0,-0.91,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.416,0.084,1.078,1.607,1.811
1047,-9999.0,POSCAR155283,0.0,0.0,0.0,0.0,0.0,-0.5,0.86,0.0,0.0,-0.82,0.0,0.0,0.0,0.15,-0.24,0.26,0.0,0.0,-0.39,0.0,0.0,0.649,0.146,0.737,1.401,1.857
1048,-9999.0,POSCAR155411,0.0,0.0,0.0,0.0,0.0,0.26,0.0,-0.34,0.0,1.01,0.45,0.0,0.58,-0.61,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.233,0.076,0.979,1.483,1.895
1049,-9999.0,POSCAR155587,0.0,0.0,-0.77,0.0,-0.27,-0.85,0.0,0.82,0.0,0.12,0.54,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.111,0.731,1.551,1.801
1050,-9999.0,POSCAR155639,0.0,-0.43,0.48,0.12,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.02,-0.66,0.0,-0.21,0.0,0.0,0.0,0.0,0.338,0.0,0.535,1.458,1.847
1051,-9999.0,POSCAR155672,0.0,-0.84,0.0,0.0,-1.13,0.0,-0.84,0.0,0.0,-0.11,0.0,0.0,0.0,1.19,-0.49,0.0,0.0,0.0,0.0,0.0,-0.26,1.737,0.188,1.458,2.103,1.803
1052,-9999.0,POSCAR155739,0.0,0.0,0.0,0.0,0.0,0.0,-0.29,-0.48,0.91,0.67,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,-0.61,0.0,0.558,0.208,0.804,1.717,1.856
1053,-9999.0,POSCAR155827,0.0,0.0,0.0,0.0,0.0,0.0,0.93,-0.63,0.0,-0.25,0.0,0.18,0.0,1.09,0.0,0.0,0.44,-0.36,0.0,0.0,0.0,0.693,0.171,0.928,1.694,1.836
1054,-9999.0,POSCAR155993,0.0,0.0,-0.52,0.0,0.28,0.0,0.0,0.43,0.0,0.0,-1.0,-0.12,-0.74,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.498,0.101,0.511,1.464,1.801
1055,-9999.0,POSCAR156036,0.0,0.0,-0.06,0.0,-0.49,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.36,0.0,0.0,0.0,-0.77,0.45,0.0,0.768,0.205,0.65,1.527,1.854
1056,-9999.0,POSCAR156238,0.0,0.42,-0.2,0.0,-0.75,-0.5,0.52,0.0,0.0,0.0,0.0,0.0,-0.68,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585,0.088,0.619,1.398,1.849
1057,-9999.0,POSCAR156297,0.0,0.0,0.0,0.13,0.0,-0.7,0.62,0.0,0.0,-0.28,0.0,0.0,0.0,0.55,0.7,-0.66,0.0,0.0,0.0,0.0,0.0,0.596,0.115,0.576,1.482,1.862
1058,-9999.0,POSCAR156420,0.0,0.0,0.0,0.0,0.0,-0.13,-0.11,0.0,0.63,1.08,0.77,0.0,0.52,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376,0.05,1.137,1.645,1.899
1059,-9999.0,POSCAR156513,-0.4,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.81,0.0,-0.79,0.0,0.0,-0.68,-0.32,0.0,0.0,0.0,0.0,0.4,0.364,0.021,1.186,1.496,1.811
1060,-9999.0,POSCAR156535,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,0.25,0.15,0.74,0.94,0.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.328,0.002,0.947,1.479,1.869
1061,-9999.0,POSCAR156887,0.0,0.0,0.0,0.0,0.0,0.5,0.74,-0.95,0.0,0.0,-0.61,0.0,0.0,0.22,0.3,0.0,-0.1,0.0,0.0,0.0,0.0,0.477,0.181,0.611,1.49,1.89
1062,-9999.0,POSCAR156982,0.0,0.54,0.0,0.0,-0.35,0.0,-0.6,0.0,0.0,0.0,0.67,-0.72,0.0,0.0,0.0,0.13,0.0,0.0,0.37,0.0,0.0,0.629,0.142,0.606,1.377,1.815
1063,-9999.0,POSCAR157164,0.0,0.0,0.0,0.08,0.39,-0.67,0.0,1.18,-0.43,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,-0.38,0.0,0.0,0.0,0.625,0.135,0.526,1.568,1.809
1064,-9999.0,POSCAR157279,-0.26,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.68,-0.85,0.0,-1.03,0.0,0.68,0.0,0.0,0.27,0.0,0.0,0.0,0.471,0.083,1.097,1.728,1.845
1065,-9999.0,POSCAR157542,0.0,0.0,-0.4,0.0,0.0,0.0,0.29,0.0,-0.23,0.0,0.98,-0.69,0.0,-0.95,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.245,0.047,0.703,1.63,1.862
1066,-9999.0,POSCAR158003,0.0,0.48,0.0,0.0,-0.61,0.0,0.0,0.0,0.12,-0.95,-0.72,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.625,0.027,0.986,1.519,1.823
1067,-9999.0,POSCAR158293,0.0,0.85,-0.48,0.0,0.0,0.6,0.0,-0.82,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.32,0.0,0.0,0.38,0.0,0.0,0.545,0.072,0.537,1.501,1.803
1068,-9999.0,POSCAR158353,0.0,0.0,0.0,-0.09,0.0,0.0,0.45,0.0,0.0,0.0,1.17,-0.77,0.0,-1.19,-0.91,0.0,0.0,0.0,0.0,-0.41,0.0,0.505,0.11,0.839,2.141,1.831
1069,-9999.0,POSCAR158632,0.0,-0.49,0.0,0.0,0.91,0.0,0.0,-0.21,0.0,0.46,0.0,0.0,0.0,1.15,1.18,-0.28,0.0,0.0,0.0,0.0,0.0,0.836,0.03,0.881,2.029,1.855
1070,-9999.0,POSCAR158799,-0.83,0.0,0.0,0.0,0.25,0.0,0.3,0.0,0.0,0.16,0.0,0.52,0.39,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.067,0.648,1.271,1.839
1071,-9999.0,POSCAR158933,0.0,0.59,-0.16,0.0,0.68,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,-0.84,-0.65,0.34,0.0,0.0,0.0,0.0,0.0,0.696,0.002,0.68,1.489,1.871
1072,-9999.0,POSCAR159226,0.0,0.0,0.0,0.0,0.53,0.0,0.84,0.0,0.48,0.73,-1.1,0.0,-1.04,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.258,0.966,2.026,1.816
1073,-9999.0,POSCAR159439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.94,0.46,-0.8,0.83,0.0,0.0,0.0,0.08,0.21,0.23,0.0,0.312,0.062,0.647,1.59,1.908
1074,-9999.0,POSCAR159482,0.0,0.0,0.0,0.0,0.0,-0.93,0.0,0.0,0.93,0.0,-0.8,0.36,0.0,-0.41,0.0,0.0,0.0,0.0,0.0,0.21,-0.26,0.71,0.178,0.648,1.667,1.801
1075,-9999.0,POSCAR159528,0.0,0.42,0.0,0.35,-1.01,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.29,0.0,0.22,0.0,0.0,0.0,-0.52,0.76,0.027,0.725,1.336,1.852
1076,-9999.0,POSCAR159736,0.0,0.0,0.0,0.0,0.0,0.0,0.64,-0.74,0.0,-0.47,0.17,-1.07,0.0,0.65,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.106,0.905,1.676,1.837
1077,-9999.0,POSCAR159769,0.0,0.0,0.0,0.74,-0.2,0.0,0.0,0.87,-1.05,1.1,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.0,0.0,0.786,0.11,0.822,1.923,1.801
1078,-9999.0,POSCAR159863,-0.87,0.0,0.0,0.0,0.0,-0.28,0.69,-0.3,0.0,0.0,0.3,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.585,0.109,0.896,1.665,1.834
1079,-9999.0,POSCAR159948,-1.11,0.59,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.75,0.0,0.16,0.0,0.0,-0.18,0.0,0.0,0.0,0.424,0.032,0.561,1.689,1.807
1080,-9999.0,POSCAR160099,0.0,0.0,0.0,0.57,-0.79,0.0,0.0,-0.58,0.0,0.88,-0.13,0.0,0.0,-1.08,-0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.619,0.084,1.138,1.851,1.884
1081,-9999.0,POSCAR160199,0.6,0.0,-0.16,0.0,-0.31,0.0,0.0,-0.21,0.0,0.0,-0.6,0.55,0.0,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.03,0.954,1.549,1.865
1082,-9999.0,POSCAR160268,0.0,0.0,0.45,0.0,-0.43,-0.65,-0.83,0.71,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,0.657,0.273,0.721,1.436,1.806
1083,-9999.0,POSCAR160289,0.06,0.0,-0.49,-1.1,0.57,0.0,0.92,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.154,0.587,1.947,1.815
1084,-9999.0,POSCAR160411,-0.31,0.0,0.0,0.64,-0.73,0.0,0.48,0.0,-0.16,0.0,1.11,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.589,0.092,0.768,1.682,1.831
1085,-9999.0,POSCAR160423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,-0.74,0.44,0.0,0.0,0.76,0.9,0.0,-0.28,0.0,0.0,0.0,0.29,0.579,0.065,1.007,1.579,1.865
1086,-9999.0,POSCAR160542,-0.26,0.0,0.0,0.0,0.0,-0.83,0.0,1.17,0.0,0.0,-0.29,0.49,0.0,0.0,0.68,0.0,0.0,0.29,0.0,0.0,0.0,0.56,0.107,0.601,1.731,1.867
1087,-9999.0,POSCAR160569,0.0,0.0,0.0,0.0,-0.45,-0.89,0.4,1.01,-0.7,0.0,-1.0,0.0,-0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.436,0.088,0.453,2.103,1.896
1088,-9999.0,POSCAR161405,0.0,0.0,0.39,-0.54,0.0,0.0,0.5,-0.67,0.0,-1.03,0.0,0.18,-0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.081,0.876,1.518,1.849
1089,-9999.0,POSCAR161497,0.42,-0.39,0.0,0.0,-0.39,-0.66,0.0,1.01,0.0,-0.16,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501,0.051,1.048,1.819,1.884
1090,-9999.0,POSCAR161601,0.49,-0.5,0.0,-0.63,0.86,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.568,0.039,0.709,1.711,1.863
1091,-9999.0,POSCAR161604,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.25,-0.41,0.0,0.21,0.0,0.59,-0.74,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.586,0.089,0.673,1.568,1.846
1092,-9999.0,POSCAR161660,-0.41,0.0,0.0,-0.6,0.99,0.18,0.0,-0.14,0.0,0.0,-0.77,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.027,0.778,1.711,1.812
1093,-9999.0,POSCAR161981,0.0,-0.53,0.0,0.3,0.0,0.0,-0.43,0.0,0.0,0.51,0.0,0.0,0.0,0.6,-0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.49,0.096,1.087,1.25,1.831
1094,-9999.0,POSCAR162093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,-1.11,1.19,-0.22,-0.42,-1.1,0.4,0.0,0.0,0.0,0.0,0.0,0.181,0.02,0.822,2.065,1.885
1095,-9999.0,POSCAR162348,0.0,0.0,0.0,0.0,-0.44,-0.81,0.0,0.65,0.0,0.95,-0.81,1.01,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.119,0.829,2.007,1.935
1096,-9999.0,POSCAR162715,1.05,-1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,-0.1,-0.24,0.0,0.0,0.0,0.0,0.0,-0.69,0.89,0.0,0.579,0.239,0.43,1.898,1.857
1097,-9999.0,POSCAR162847,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,0.61,-0.92,0.57,0.0,0.0,0.0,0.0,0.12,0.0,-0.59,0.5,0.0,0.459,0.146,0.634,1.554,1.869
1098,-9999.0,POSCAR162961,0.0,0.0,0.0,-1.05,1.08,0.22,0.0,0.0,0.0,0.0,-0.33,0.0,-0.97,-0.71,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.663,0.076,0.603,1.973,1.895
1099,-9999.0,POSCAR163064,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.28,0.0,0.0,-1.03,0.0,-0.22,-0.77,-0.32,0.0,0.0,0.0,0.0,0.0,0.15,0.6,0.161,0.736,1.595,1.898
1100,-9999.0,POSCAR163179,0.0,0.0,0.0,0.38,-1.07,0.0,0.0,0.0,0.0,0.69,0.53,0.0,-0.27,0.0,0.0,0.24,0.0,0.21,0.0,0.0,0.0,0.629,0.037,0.706,1.49,1.887
1101,-9999.0,POSCAR163383,0.75,-1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,-0.62,0.0,0.19,0.77,0.0,0.0,0.0,-0.14,0.558,0.007,0.921,1.805,1.855
