number,E,index,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,displ_Bi,displ_Fe,displ_O,norm,min_d
1983,-9999.0,POSCAR86244,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.17,0.0,0.0,0.0,0.0,-0.3,0.0,0.63,0.0,0.0,-0.23,0.37,0.0,0.429,0.131,0.531,0.983,1.897
1984,-9999.0,POSCAR86328,0.0,0.0,0.26,0.0,0.0,0.0,0.93,-0.98,-0.1,0.15,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603,0.148,0.588,1.447,1.847
1985,-9999.0,POSCAR86343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,-0.86,-0.08,0.0,0.0,0.33,0.2,0.0,0.44,0.0,0.0,0.0,0.243,0.077,0.759,1.279,1.869
1986,-9999.0,POSCAR86425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.16,-0.38,-0.33,0.0,0.64,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.023,0.9,1.373,1.948
1987,-9999.0,POSCAR86447,0.0,0.0,0.4,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,-0.71,0.0,0.0,0.33,0.0,0.0,0.0,-0.22,0.37,0.0,0.0,0.414,0.077,0.586,0.994,1.814
1988,-9999.0,POSCAR86483,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.65,-0.63,0.74,0.15,0.0,-0.35,0.0,0.0,0.0,0.347,0.061,1.038,1.257,1.818
1989,-9999.0,POSCAR86498,0.0,0.0,-0.17,0.0,0.0,0.0,-0.31,-0.65,0.98,0.0,0.0,0.0,-1.18,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.48,0.067,0.733,1.706,1.896
1990,-9999.0,POSCAR86590,0.68,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.51,0.66,0.0,0.12,0.0,0.0,0.0,0.537,0.075,0.651,1.26,1.829
1991,-9999.0,POSCAR86604,0.0,0.0,0.24,0.48,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.45,-0.57,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.03,0.607,0.955,1.811
1992,-9999.0,POSCAR86605,0.0,0.0,0.0,0.0,-1.16,0.0,0.0,0.0,0.0,-0.46,-0.17,0.0,0.4,0.59,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.736,0.015,0.634,1.452,1.855
1993,-9999.0,POSCAR86625,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.01,-1.18,0.17,0.0,0.52,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.632,0.124,0.629,1.849,1.86
1994,-9999.0,POSCAR86645,0.0,0.0,0.0,0.0,0.42,0.0,0.32,0.0,0.0,-0.37,0.0,0.0,-0.22,-0.65,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.527,0.082,0.604,0.998,1.913
1995,-9999.0,POSCAR86667,0.0,0.0,0.0,0.0,0.57,0.0,0.78,0.0,-1.03,0.41,-0.31,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.564,0.076,0.821,1.684,1.872
1996,-9999.0,POSCAR86727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.58,0.75,0.0,0.0,0.0,-0.53,0.0,-0.31,0.0,0.22,0.0,0.0,0.402,0.051,0.756,1.189,1.819
1997,-9999.0,POSCAR86728,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.36,-0.58,0.0,0.0,0.0,-0.12,0.0,0.0,0.47,0.74,0.0,0.0,0.629,0.141,0.628,1.124,1.816
1998,-9999.0,POSCAR86741,-0.35,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.03,0.0,1.18,-0.43,0.0,0.0,0.0,0.0,0.0,-0.36,0.0,0.499,0.097,0.58,1.772,1.887
1999,-9999.0,POSCAR86791,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.86,0.0,0.0,-0.53,0.0,0.0,0.0,-0.63,0.0,0.54,0.169,0.873,1.258,1.869
2000,-9999.0,POSCAR86822,0.0,-0.05,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,-0.5,-0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.381,0.0,0.659,1.434,1.856
2001,-9999.0,POSCAR86825,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,-1.05,0.3,0.28,-0.66,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.027,0.822,1.355,1.895
2002,-9999.0,POSCAR86827,0.0,0.0,0.0,0.0,0.21,0.0,0.0,-0.09,1.13,0.0,0.0,-0.25,-0.44,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901,0.154,0.804,1.508,1.83
2003,-9999.0,POSCAR86890,0.0,0.0,0.0,0.0,0.09,0.0,0.43,0.0,-0.93,-0.38,0.0,0.0,0.0,0.83,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.483,0.045,0.985,1.381,1.861
2004,-9999.0,POSCAR87046,0.44,0.0,0.0,0.0,-0.47,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.47,0.54,0.0,0.18,0.0,0.0,0.0,0.0,0.543,0.0,0.907,1.526,1.903
2005,-9999.0,POSCAR87059,0.0,0.0,0.66,0.0,0.0,-0.36,0.95,0.37,-0.38,0.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,0.643,0.148,0.636,1.366,1.811
2006,-9999.0,POSCAR87060,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,-0.5,0.26,0.0,0.0,0.0,-0.46,-0.43,0.565,0.123,0.67,1.009,1.842
2007,-9999.0,POSCAR87064,0.0,0.0,0.0,0.84,0.0,0.0,0.15,0.0,0.0,0.0,-0.31,1.0,0.43,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.628,0.034,0.705,1.555,1.805
2008,-9999.0,POSCAR87071,0.0,0.0,0.0,0.0,0.08,0.34,0.0,-0.5,0.0,0.0,0.0,0.0,-0.43,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.38,0.477,0.076,0.466,0.986,1.888
2009,-9999.0,POSCAR87103,-0.65,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,-1.05,-0.47,0.0,-0.34,0.0,0.0,0.0,0.376,0.06,1.003,1.404,1.802
2010,-9999.0,POSCAR87108,-0.35,0.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.09,0.0,-0.41,0.74,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.013,0.747,1.417,1.806
2011,-9999.0,POSCAR87118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,-0.54,0.0,-0.22,0.0,-0.19,0.74,0.0,0.0,0.0,0.0,0.63,0.657,0.086,0.712,1.217,1.852
2012,-9999.0,POSCAR87225,0.0,0.43,0.0,0.0,-0.69,0.0,-0.74,0.0,0.0,0.24,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.779,0.174,0.69,1.159,1.808
2013,-9999.0,POSCAR87277,0.0,0.0,0.07,0.0,0.0,0.47,0.0,0.0,0.0,-0.73,0.0,0.38,0.0,0.85,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.398,0.105,0.839,1.286,1.902
2014,-9999.0,POSCAR87298,0.0,0.0,0.24,0.0,0.0,-0.36,0.33,0.0,0.0,0.0,0.0,0.21,0.0,-0.95,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.06,0.519,1.531,1.89
2015,-9999.0,POSCAR87312,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.62,0.64,0.0,-0.16,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,0.645,0.127,0.596,1.182,1.83
2016,-9999.0,POSCAR87338,-0.56,0.0,0.0,0.29,-0.2,0.0,0.0,0.0,-0.25,0.0,0.41,0.0,0.0,-0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0.036,0.754,1.269,1.885
2017,-9999.0,POSCAR87419,0.13,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,-0.35,0.0,0.0,-0.3,0.72,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.276,0.074,0.861,1.016,1.934
2018,-9999.0,POSCAR87562,0.0,0.0,0.0,0.0,-0.93,0.54,-0.32,-0.87,0.7,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.034,0.465,1.617,1.845
2019,-9999.0,POSCAR87661,0.0,-0.54,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,-0.49,0.39,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.5,0.507,0.037,0.663,1.008,1.86
2020,-9999.0,POSCAR87695,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,-0.16,1.0,0.0,0.0,-0.69,0.0,0.0,0.0,0.0,0.0,-0.47,0.0,0.06,0.0,0.365,0.145,0.619,1.493,1.807
2021,-9999.0,POSCAR87753,0.0,-0.5,0.0,0.0,-0.69,0.0,0.0,0.0,0.62,-0.39,0.0,0.75,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.202,0.09,0.945,1.663,1.816
2022,-9999.0,POSCAR87756,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,-0.93,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.17,0.07,-0.6,0.531,0.066,0.628,1.303,1.836
2023,-9999.0,POSCAR87861,0.0,0.0,0.0,0.0,-0.66,0.0,0.21,0.0,0.23,1.2,0.0,0.0,0.0,0.52,0.0,0.0,-0.08,0.0,0.0,0.0,0.0,0.827,0.08,0.895,1.5,1.918
2024,-9999.0,POSCAR88087,0.0,0.0,0.0,0.0,0.0,0.51,-0.9,0.0,0.0,0.39,-0.99,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.61,0.0,0.0,0.711,0.163,0.713,1.649,1.81
2025,-9999.0,POSCAR88094,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.19,0.55,-0.66,0.0,0.0,0.0,0.0,-0.23,0.0,-0.86,0.0,0.0,0.669,0.117,0.493,1.274,1.906
2026,-9999.0,POSCAR88114,0.58,0.0,0.0,0.0,0.0,0.0,0.73,-0.43,0.0,0.0,0.0,0.52,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.544,0.125,0.565,1.208,1.831
2027,-9999.0,POSCAR88148,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,-0.33,0.64,0.0,-0.5,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.39,0.0,0.0,0.497,0.141,0.693,1.372,1.904
2028,-9999.0,POSCAR88176,0.0,0.17,0.0,-0.27,0.5,0.0,-0.61,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.546,0.101,0.35,0.964,1.885
2029,-9999.0,POSCAR88186,-0.28,-0.32,0.53,0.0,0.35,0.0,-0.34,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,0.076,0.434,0.985,1.849
2030,-9999.0,POSCAR88264,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,-0.55,-0.7,-1.1,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.105,0.001,0.645,1.625,1.923
2031,-9999.0,POSCAR88353,0.0,0.0,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.35,0.0,0.0,-0.96,-0.27,0.51,0.0,0.0,0.0,0.539,0.09,0.793,1.227,1.807
2032,-9999.0,POSCAR88357,0.0,0.0,0.0,0.25,0.29,0.0,0.0,0.0,0.0,-0.96,0.0,0.39,0.0,0.0,0.0,0.73,0.0,0.0,0.0,-0.22,0.0,0.449,0.059,0.875,1.342,1.82
2033,-9999.0,POSCAR88376,0.0,0.0,0.0,-0.46,0.85,0.0,0.0,0.0,0.0,0.37,0.0,0.75,0.79,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.481,0.067,0.587,1.55,1.884
2034,-9999.0,POSCAR88418,-0.28,0.27,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.69,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.292,0.054,1.018,1.366,1.895
2035,-9999.0,POSCAR88496,0.0,0.0,0.0,0.78,-1.02,0.0,-0.14,0.0,0.0,0.93,0.0,0.0,0.0,0.6,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.565,0.031,0.787,1.718,1.806
2036,-9999.0,POSCAR88561,-0.75,0.68,0.0,0.0,0.73,0.67,0.0,0.0,0.0,-0.77,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.842,0.15,0.589,1.613,1.845
2037,-9999.0,POSCAR88587,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.02,0.71,0.0,0.0,0.0,-0.11,0.28,0.547,0.097,0.896,1.38,1.835
2038,-9999.0,POSCAR88626,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,-0.87,-1.04,0.0,-0.06,0.0,-0.29,0.0,0.0,0.265,0.035,0.452,1.461,1.928
2039,-9999.0,POSCAR88633,0.0,0.0,0.0,0.0,0.28,0.0,0.13,0.0,0.62,0.0,-0.4,0.0,-0.79,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.727,0.122,0.61,1.15,1.849
2040,-9999.0,POSCAR88644,0.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.95,0.0,-0.38,-0.21,0.43,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,0.61,0.113,0.526,1.331,1.849
2041,-9999.0,POSCAR88674,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.4,0.0,0.95,-0.41,0.0,0.0,0.0,0.0,0.0,-0.82,0.75,0.0,0.46,0.211,0.885,1.599,1.828
2042,-9999.0,POSCAR88701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,-0.56,-0.37,-0.58,0.0,0.0,0.0,-0.23,0.73,0.0,0.422,0.196,0.694,1.185,1.826
2043,-9999.0,POSCAR88744,0.0,0.0,0.0,0.0,0.28,0.0,-0.74,0.0,0.3,-0.73,0.0,0.0,0.0,0.0,-0.44,0.0,0.0,0.0,0.0,-0.26,0.0,0.634,0.195,0.84,1.229,1.886
2044,-9999.0,POSCAR88815,0.0,0.0,0.0,0.86,-0.93,-1.05,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,-0.41,0.0,0.686,0.218,0.399,1.845,1.886
2045,-9999.0,POSCAR88862,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.88,0.0,-0.37,-0.33,0.0,0.0,-0.43,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.375,0.116,0.696,1.368,1.868
2046,-9999.0,POSCAR88880,0.11,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.18,0.93,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.385,0.0,0.705,1.307,1.95
2047,-9999.0,POSCAR88926,0.0,-0.26,0.0,0.0,0.0,0.0,-0.35,-0.6,1.19,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,0.0,0.0,0.0,-0.07,0.0,0.599,0.068,0.399,1.442,1.832
2048,-9999.0,POSCAR88933,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,-1.1,0.83,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.12,0.0,-0.42,0.755,0.116,0.829,1.712,1.819
2049,-9999.0,POSCAR89007,0.66,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.73,0.4,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.283,0.002,0.551,1.615,1.872
2050,-9999.0,POSCAR89049,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1.17,-1.0,0.0,-0.49,-0.58,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.828,0.142,0.973,1.729,1.832
2051,-9999.0,POSCAR89115,0.0,0.0,0.0,0.3,0.0,-0.68,0.84,0.0,-0.17,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.663,0.125,0.66,1.608,1.936
2052,-9999.0,POSCAR89127,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.31,-0.82,-0.99,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.268,0.088,0.847,1.463,1.901
2053,-9999.0,POSCAR89170,0.0,0.0,0.0,0.0,0.25,0.41,0.0,0.0,0.0,0.0,0.26,-0.75,0.0,0.07,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.476,0.092,0.859,1.323,1.836
2054,-9999.0,POSCAR89182,0.33,0.0,-0.61,0.0,0.11,0.0,0.0,0.0,0.0,-0.61,0.7,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.28,0.002,0.741,1.213,1.846
2055,-9999.0,POSCAR89222,0.0,0.0,0.0,0.0,-0.51,0.56,0.0,0.0,-0.43,0.0,0.0,0.14,-0.53,0.0,0.0,0.0,0.0,0.0,0.0,-0.52,0.0,0.568,0.174,0.557,1.153,1.82
2056,-9999.0,POSCAR89348,0.0,-0.25,0.54,0.0,0.0,0.0,0.0,-0.47,0.0,0.75,0.05,0.0,0.0,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.068,0.946,1.346,1.833
2057,-9999.0,POSCAR89355,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.51,0.0,-0.32,-0.41,0.51,0.0,0.301,0.155,0.779,1.316,1.814
2058,-9999.0,POSCAR89370,0.0,0.0,0.0,0.13,-0.7,0.0,-0.4,0.0,0.0,-1.01,-1.02,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648,0.09,0.802,1.771,1.937
2059,-9999.0,POSCAR89384,-0.44,0.0,0.0,0.0,0.0,0.0,0.49,0.0,-0.51,0.0,0.0,-0.98,0.0,-0.1,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.306,0.069,0.618,1.318,1.868
2060,-9999.0,POSCAR89443,-0.53,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.47,0.97,0.0,0.0,-0.18,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462,0.068,1.205,1.561,1.862
2061,-9999.0,POSCAR89497,-0.51,0.59,0.0,0.0,0.0,0.0,-1.06,0.0,0.46,0.0,0.0,0.0,0.0,0.0,-0.52,0.0,-0.16,0.0,0.0,0.0,0.0,0.704,0.193,0.51,1.496,1.86
2062,-9999.0,POSCAR89506,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,-1.08,0.48,0.0,0.0,0.39,0.0,0.0,0.0,-0.28,-0.14,0.0,0.0,0.0,0.704,0.112,0.768,1.404,1.815
2063,-9999.0,POSCAR89606,1.13,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.09,-1.11,0.0,0.0,0.0,0.0,0.22,0.0,0.439,0.059,1.263,1.974,1.829
2064,-9999.0,POSCAR89620,0.97,-0.68,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.0,0.0,0.0,0.0,0.22,0.77,0.31,0.0,0.0,0.0,0.0,0.0,0.398,0.028,0.71,1.475,1.842
2065,-9999.0,POSCAR89676,-0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.12,-1.18,0.0,-1.03,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.418,0.016,0.916,2.088,1.87
2066,-9999.0,POSCAR89701,-0.22,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.48,0.0,0.93,1.12,-0.53,0.0,0.0,0.0,0.0,0.0,0.405,0.067,0.715,1.664,1.928
2067,-9999.0,POSCAR89738,0.0,0.0,0.0,0.0,-0.55,-0.16,0.0,0.0,0.0,0.54,-0.73,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,0.425,0.042,0.736,1.323,1.833
2068,-9999.0,POSCAR89782,0.0,0.0,-0.33,0.0,-0.16,0.51,-0.54,0.0,0.0,-0.61,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407,0.09,0.614,1.093,1.873
2069,-9999.0,POSCAR89788,0.0,0.0,0.0,0.0,0.1,0.58,-0.08,0.0,0.0,0.0,0.0,0.88,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.571,0.183,0.593,1.454,1.833
2070,-9999.0,POSCAR89807,0.0,0.71,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.56,-1.06,-0.74,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.587,0.0,0.841,1.683,1.894
2071,-9999.0,POSCAR89830,0.0,0.97,0.0,0.27,0.0,0.0,0.0,0.0,0.0,-0.83,-0.33,0.0,0.0,0.99,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.581,0.0,1.213,2.023,1.807
2072,-9999.0,POSCAR89836,0.0,0.0,0.0,0.0,0.0,-0.79,-0.54,1.04,0.0,0.0,0.0,0.0,0.0,-1.01,-1.03,0.0,0.39,0.0,0.0,0.0,0.0,0.465,0.184,0.842,2.057,1.893
2073,-9999.0,POSCAR89852,0.0,0.07,-0.3,0.0,0.0,0.0,0.0,0.0,-0.38,-0.8,0.0,0.0,0.67,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.055,0.837,1.204,1.85
2074,-9999.0,POSCAR89866,0.0,0.23,-0.51,0.21,0.0,0.0,0.0,0.0,0.0,-0.16,0.5,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.0,0.685,1.04,1.845
2075,-9999.0,POSCAR89874,0.0,0.0,-0.15,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,0.0,-0.82,0.0,0.0,0.0,-0.29,0.0,0.0,0.71,0.0,0.652,0.191,0.512,1.213,1.843
2076,-9999.0,POSCAR89942,0.0,0.0,0.0,0.0,-0.33,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,-0.41,0.0,0.0,0.0,-0.56,0.84,0.0,0.443,0.245,0.71,1.221,1.821
2077,-9999.0,POSCAR89945,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,-0.09,-1.04,-1.19,0.0,0.0,-0.42,0.65,0.0,0.0,0.0,0.0,0.71,0.003,0.899,1.878,1.808
2078,-9999.0,POSCAR89965,0.0,0.0,0.0,-0.49,0.59,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,-0.28,0.0,0.0,-0.31,0.06,0.0,0.0,0.342,0.055,0.68,1.284,1.916
2079,-9999.0,POSCAR90132,-1.01,1.09,0.0,0.0,-0.14,0.0,0.0,0.0,0.0,0.0,-1.12,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.425,0.009,0.59,1.925,1.836
2080,-9999.0,POSCAR90163,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.27,0.0,0.0,0.0,0.0,0.29,0.0,-0.14,0.0,0.0,0.65,-0.77,0.0,0.0,0.818,0.226,0.683,1.246,1.828
2081,-9999.0,POSCAR90181,0.84,-0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41,0.0,0.0,0.0,-0.87,-0.16,0.0,0.16,0.0,0.0,0.0,0.345,0.028,0.895,1.383,1.833
2082,-9999.0,POSCAR90189,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.74,0.32,0.0,0.0,0.0,0.0,0.38,0.7,-0.7,0.0,0.488,0.23,0.587,1.357,1.864
2083,-9999.0,POSCAR90220,0.0,0.0,0.38,0.0,0.0,-0.51,0.0,0.0,0.71,0.0,-0.87,0.0,0.0,0.0,0.0,-0.14,0.0,0.0,0.0,0.55,0.0,0.635,0.203,0.741,1.41,1.805
2084,-9999.0,POSCAR90316,0.0,0.0,0.0,0.0,0.0,-0.6,0.24,0.23,0.0,-0.76,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.384,0.092,1.047,1.614,1.849
2085,-9999.0,POSCAR90358,0.0,0.0,0.0,-0.47,1.14,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.27,-0.84,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,0.581,0.033,0.794,1.66,1.907
2086,-9999.0,POSCAR90369,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,-0.2,-0.45,-0.08,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.0,0.827,1.226,1.828
2087,-9999.0,POSCAR90370,-0.12,0.0,0.0,-0.22,0.0,0.0,0.0,0.36,0.0,0.0,0.7,-1.13,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.052,0.614,1.574,1.909
2088,-9999.0,POSCAR90437,0.0,0.72,0.0,0.0,0.24,0.0,-0.1,0.0,0.0,-1.01,0.0,0.0,0.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572,0.022,1.286,1.982,1.812
2089,-9999.0,POSCAR90448,0.0,0.0,0.0,0.0,0.43,-0.1,0.0,0.0,0.31,-0.21,0.0,-1.15,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.033,0.65,1.643,1.844
2090,-9999.0,POSCAR90470,0.0,0.0,0.0,0.0,0.69,0.0,-0.48,0.0,0.11,0.0,-0.79,0.0,-1.02,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.762,0.097,0.691,1.671,1.917
2091,-9999.0,POSCAR90527,0.0,-0.46,0.36,0.0,0.0,0.0,-0.32,0.0,0.0,0.0,1.16,0.0,0.66,0.0,0.0,0.0,0.0,0.0,-0.56,0.0,0.0,0.547,0.099,0.501,1.593,1.856
2092,-9999.0,POSCAR90579,0.0,0.0,-0.11,0.0,0.0,-0.95,0.0,0.95,-0.81,0.0,0.0,0.0,0.0,-0.16,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.725,0.185,0.576,1.587,1.861
2093,-9999.0,POSCAR90667,0.33,-0.43,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.24,0.0,0.0,0.0,-0.31,0.0,0.0,0.0,0.0,0.31,0.0,0.516,1.036,1.924
2094,-9999.0,POSCAR90714,0.23,0.0,-0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.78,0.41,0.24,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.359,0.081,0.825,1.136,1.869
